job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
Head Of Infrastructure,Entrepreware,https://wuzzuf.net/jobs/p/0a0e8163-17f4-49a2-ab8e-6a2d978dc2aa-Head-Of-Infrastructure-Entrepreware-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1502,"Full Time · Senior Management · 8+ Yrs of Exp · Computer Science · Engineering · Information Technology (IT) · Infrastructure · Management · IT Infrastructure · DevOps · AWS · Azure · Google Cloud - November 16, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Quality Assurance Team Leader,Caelum Middle East,https://wuzzuf.net/jobs/p/15e86972-265e-4463-b48a-de8efd327ca3-Quality-Assurance-Team-Leader-Caelum-Middle-East-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1535,"Full Time · Manager · 7+ Yrs of Exp · Quality Control · Quality Assurance · Software Testing · Management · Quality · Computer Science · Testing · SQL · QA · Software · English · IT · Quality - October 26, 2020","Dokki, Giza",Manager,Full Time,Software Engneering 
Technical Support Manager - Drupal,DXPR,https://wuzzuf.net/jobs/p/01cbe65c-ad4c-4801-9c61-3e5430599b92-Technical-Support-Manager---Drupal-DXPR-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1559,"Full Time · Part Time · Work From Home · Manager · 2+ Yrs of Exp · Drupal · CMS · Technical Support · Customer Service · Computer Science · Information Technology (IT) · Management · Technical - September 30, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
E-commerce Digital Marketing Manager - Retail...,Raneen,https://wuzzuf.net/jobs/p/ade6d42c-438b-430f-b591-c3dfd1ce3efe-E-commerce-Digital-Marketing-Manager---Retail-Background-Only---Raneen-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1550,"Full Time · Manager · 5-10 Yrs of Exp · Digital Marketing · Retail · E-Commerce · Social Media · Marketing · Sales · Business · Content · Management · SEO · Commerce · Communication - November 3, 2020","Giza, Giza",Manager,Full Time,Software Engneering 
Engineering Manager,Profolio Consulting,https://wuzzuf.net/jobs/p/860faf4a-be34-485e-be14-beeaaa8a49e5-Engineering-Manager-Profolio-Consulting-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1572,"Full Time · Manager · 8-10 Yrs of Exp · Engineering · Project Management · Information Technology (IT) · Computer Science · Management · Software · Project · Leadership · Projects · DevOps - October 13, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
ERP Supervisor,FRIDAL,https://wuzzuf.net/jobs/p/91144dfd-5fc6-4873-9277-85bfc1d1c58b-ERP-Supervisor-FRIDAL-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1564,"Full Time · Manager · 5+ Yrs of Exp · ERP · SAP · Computer Science · Computer · ABAP · BAPI · IT · SQL · IT/Software Development · Engineering - Telecom/Technology - October 6, 2020","6th Of October, Giza",Manager,Full Time,Software Engneering 
iOS Tech Lead,QCENTRIS,https://wuzzuf.net/jobs/p/9eedbc9f-be66-4fa6-9a10-31c6711ac08e-iOS-Tech-Lead-QCENTRIS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1579,"Full Time · Manager · 8+ Yrs of Exp · iOS · Software Development · Objective-C · Swift · Azure · Devops · Kanaban · Scrum · IT/Software Development · Engineering - Telecom/Technology - October 1, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
SAP PM - Plant Maintenance Consultant,Talaat Moustafa Group,https://wuzzuf.net/jobs/p/44751e22-dba9-4046-8a40-bc48e976fba2-SAP-PM---Plant-Maintenance-Consultant-Talaat-Moustafa-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1580,"Full Time · Manager · 3-5 Yrs of Exp · SAP · Maintenance · Computer Science · Information Technology (IT) · SAP FICO · Installation/Maintenance/Repair · IT/Software Development - November 22, 2020","Giza, Egypt",Manager,Full Time,Software Engneering 
Database Manager -KSA,Alarabi Recruitment & Services,https://wuzzuf.net/jobs/p/4084eb82-3b82-442a-97d6-d8aedb8b0b4e-Database-Manager--KSA-Alarabi-Recruitment-Services-Riyadh-Saudi-Arabia?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1597,"Full Time · Manager · 5-15 Yrs of Exp · Males Only · Computer Science · Engineering · Computer Engineering · Database · Database Management · MBA · CPD · IT/Software Development - November 18, 2020","Riyadh, Saudi Arabia",Manager,Full Time,Software Engneering 
Senior Creative Art Director,Arabian Systems,https://wuzzuf.net/jobs/p/18a4a6c5-f212-465b-bed1-81ed36a677bc-Senior-Creative-Art-Director-Arabian-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1586,Full Time · Senior Management · 10-13 Yrs of Exp · Graphic Design · Adobe Illustrator · Marketing · Advertising · Photoshop · InDesign · Graphic · Illustrator · Art · Creative · Adobe Photoshop - New,"New Cairo, Cairo",Manager,Full Time,Software Engneering 
Huawei Ecosystem Business Development Manager,Huawei Technologies Egypt,https://wuzzuf.net/jobs/p/a0c06847-2c38-4feb-ac48-5e71411f6a2b-Huawei-Ecosystem-Business-Development-Manager-Huawei-Technologies-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=180,"Full Time · Manager · 3-5 Yrs of Exp · Business Development · Sales · Sales Target · Business · Development · Software Engineering · Networking · javaScript · Python · Objective C · C# · C/C++ - October 15, 2020","Downtown, Cairo",Manager,Full Time,Software Engneering 
Software Technical Lead - Micro-services DevOps,Tocaan,https://wuzzuf.net/jobs/p/897e4304-623c-49b0-9e61-7600918c451e-Software-Technical-Lead---Micro-services-DevOps-Tocaan-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=167,"Full Time · Manager · 3-7 Yrs of Exp · Computer Science · Software Development · Software Engineering · Engineering · Information Technology (IT) · AWS · Microservices · Docker · PHP · Software - November 14, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Software Technical Manager,JRM for Communications,https://wuzzuf.net/jobs/p/71a4ccc8-a93d-437c-a19d-7f2eec34d0db-Software-Technical-Manager-JRM-for-Communications-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=161,"Full Time · Manager · 10-15 Yrs of Exp · Software Development · Computer Science · Software Engineering · Engineering · Software · .NET · Backend · Microservices · Postgresql · Management - November 21, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
CTO,Dozzan,https://wuzzuf.net/jobs/p/c6761bac-79b4-4c94-95c9-20103034161f-CTO-Dozzan-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1615,"Full Time · Senior Management · 15+ Yrs of Exp · Computer Science · Information Technology (IT) · AWS · CTO · Technology · Technical · Software Development · Computer · development - November 20, 2020","Dokki, Giza",Manager,Full Time,Software Engneering 
Project Manager,Infinity Business Solutions,https://wuzzuf.net/jobs/p/90ade8fb-eb44-4bc0-8677-3e304abc5756-Project-Manager-Infinity-Business-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1611,"Full Time · Manager · 10+ Yrs of Exp · Project Management · Engineering · Management · Project · Quality · Projects · Contracting · Consulting · Cost · Commercial · Microsoft Office - November 16, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
External Audit Manager,Crowe Egypt - Dr Khaled Abdelaziz Hegazy,https://wuzzuf.net/jobs/p/8dec94bd-c17d-494b-ad56-07c14f72e9cd-External-Audit-Manager-Crowe-Egypt---Dr-Khaled-Abdelaziz-Hegazy-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1610,"Full Time · Manager · 6+ Yrs of Exp · Quality Assurance · Auditing · Quality Control · Quality · Management · Accounting · Audit · Customer Service · ACCA · CPA · English · Financial Reporting - September 29, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Marketing Manager,Dexef,https://wuzzuf.net/jobs/p/31a9984f-666e-4440-b0e2-1ee434e3ef6c-Marketing-Manager-Dexef-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1609,"Full Time · Manager · 6-15 Yrs of Exp · Digital Marketing · Management · Advertising · Media · Market Research · Social Media · Sales · Marketing · Communication Skills · Project Management - November 21, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
E-commerce Digital Marketing Manager - Retail...,Raneen,https://wuzzuf.net/jobs/p/ef218de7-c0a2-4289-9ff1-20bfaef809f7-E-commerce-Digital-Marketing-Manager---Retail-Background-Only--Raneen-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1604,"Full Time · Manager · 5-10 Yrs of Exp · Digital Marketing · Retail · E-Commerce · Social Media · Marketing · Sales · Business · Content · Management · SEO · Commerce · Communication - September 30, 2020","Giza, Giza",Manager,Full Time,Software Engneering 
General Manager,Dexef,https://wuzzuf.net/jobs/p/f926df84-a42f-4078-bbd0-ba45dbb8ef00-General-Manager-Dexef-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1603,"Full Time · Manager · 10-15 Yrs of Exp · Males Preferred · Management · Financial Management · Business Analysis · Business Development · Financial Analysis · General Management · Administration - November 14, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Infrastructure Manager,Hidden Name,https://wuzzuf.net/jobs/p/fcca0983-2351-40ce-aa80-7a1c8c068216-Infrastructure-Manager-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1634,Full Time · Manager · 10-15 Yrs of Exp · Information Technology (IT) · Engineering · Computer Science · Infrastructure · Operations · IT/Software Development · Engineering - Telecom/Technology - New,"Cairo, Egypt",Manager,Full Time,Software Engneering 
Supervisor Network Engineer - Giza,Hidden Name,https://wuzzuf.net/jobs/p/bd60937f-0ca4-46a3-8310-c60841d594c0-Supervisor-Network-Engineer---Giza-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1630,"Full Time · Manager · 3-5 Yrs of Exp · CCNA (Routing and Switching) · CCNP (Routing and Switching) · CCNP (Service Provider) · CCNP (Collaboration) · Software Engineering · Information Technology (IT) - November 11, 2020","Smart Village, Giza",Manager,Full Time,Software Engneering 
Chief Accountant,Borg EL-Arab Co Bait Food,https://wuzzuf.net/jobs/p/4c9715fa-02ea-4c9e-99dc-700928ff9173-Chief-Accountant-Borg-EL-Arab-Co-Bait-Food-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1657,"Full Time · Manager · 5-7 Yrs of Exp · Finance · Financial Management · Accounting · Financial Analysis · ERP · English · FMCG · Microsoft Word · Accounting Software · ERP Systems · Arabic - October 9, 2020","Smouha, Alexandria",Manager,Full Time,Software Engneering 
Android Tech Lead,QCENTRIS,https://wuzzuf.net/jobs/p/3a80105a-fdfd-4598-9363-4d6c46073d32-Android-Tech-Lead-QCENTRIS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1655,"Full Time · Manager · 8+ Yrs of Exp · Android · Azure · Devops · UX · Scrum · Kotlin · Java · IT/Software Development · Engineering - Telecom/Technology - September 29, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Presales & Projects Manager,AIC - Al Maalim International Co.,https://wuzzuf.net/jobs/p/fb7f111f-c435-4294-aad7-122c498a9435-Presales---Projects-Manager-AIC---Al-Maalim-International-Co-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1645,"Full Time · Manager · 7-15 Yrs of Exp · Project Management · Pre Sales Management · Software Development · AIC · Customer Service · Training · Troubleshooting · Sales · Engineering · Presales - November 22, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Product Manager - Women's Healthcare,dkt Egypt,https://wuzzuf.net/jobs/p/e8a24779-a938-4360-8a3f-0a926fc148ae-Product-Manager---Womens-Healthcare-dkt-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1642,"Full Time · Manager · 2+ Yrs of Exp · Marketing · Digital Marketing · Sales · Brand Management · Business Development · Business Planning · Healthcare · Product Management · Project Management - November 9, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
Financial Manager,Hidden Name,https://wuzzuf.net/jobs/p/e948d1a8-cf7d-483f-aac5-af7eb3be60ca-Financial-Manager-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1671,"Full Time · Manager · 10-15 Yrs of Exp · Accounting · Financial Management · Microsoft Office · Accounting Software · CMA · Manufacturing · Commerce · Financial Analysis · S.A.P User · Finance - October 21, 2020","10th Of Ramadan City, Cairo",Manager,Full Time,Software Engneering 
International Sales Team Leader,FLINK Business Soutions,https://wuzzuf.net/jobs/p/54582c68-d82f-432e-ae13-8884d97c970c-International-Sales-Team-Leader-FLINK-Business-Soutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1672,"Full Time · Manager · 3-6 Yrs of Exp · Sales Target · Sales Skills · Sales · Real Estate · Sales Management · English · Business Administration · MS Office · Software · Contact Centers - November 15, 2020","Heliopolis, Cairo",Manager,Full Time,Software Engneering 
Automation Sales Manager - Cairo,ECCC,https://wuzzuf.net/jobs/p/e3511fcc-108e-4db8-bb5b-e3d5d68bbec3-Automation-Sales-Manager---Cairo-ECCC-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1696,"Full Time · Manager · 4+ Yrs of Exp · Sales · Automation · Customer Care · Customer Service · Industrial Automation · Sales Management · Sales Skills · Sales Target · Engineering · Mechanical - November 2, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Operations Manager,Xerox Egypt,https://wuzzuf.net/jobs/p/8ac61c1e-3693-4923-81fd-5b0cee9b2985-Operations-Manager-Xerox-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1694,Full Time · Manager · 3-5 Yrs of Exp · Operations · Management · PMP · Customer Satisfaction · IT · Operations/Management - New,"New Cairo, Cairo",Manager,Full Time,Software Engneering 
Cost & Planning Engineer Team Leader,Alkarma Developments,https://wuzzuf.net/jobs/p/81825289-07cb-4bb0-83f7-81f60814ac5d-Cost---Planning-Engineer-Team-Leader-Alkarma-Developments-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1687,"Full Time · Manager · 7-10 Yrs of Exp · Planning · Cost Control · Primavera · Architecture · Civil Engineering · Engineering · English · Cost · Construction · Civil · Cost Engineering - October 5, 2020","6th Of October, Giza",Manager,Full Time,Software Engneering 
SAP Project Manager,Talaat Moustafa Group,https://wuzzuf.net/jobs/p/8cfb0e43-65d9-4cc1-bef6-fe50933290ad-SAP-Project-Manager-Talaat-Moustafa-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1702,"Full Time · Manager · 4-6 Yrs of Exp · Project Management · SAP · Information Technology (IT) · Business · Computer Science · IT/Software Development · Project/Program Management - November 22, 2020","Giza, Egypt",Manager,Full Time,Software Engneering 
Sales Manager,Power International,https://wuzzuf.net/jobs/p/24dc5088-6ede-4fd2-bdc5-96ca277e1d0f-Sales-Manager-Power-International-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1708,"Full Time · Manager · 5-10 Yrs of Exp · Sales · Sales Skills · Sales Target · Business · Negotiation · Sales Strategies · Energy · Power Stations · English · Sales Plan · Sales Strategy - October 22, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Sales and Marketing Manager,CNS Group,https://wuzzuf.net/jobs/p/3442d7e6-f38f-4ac8-b43a-99f63f70a936-Sales-and-Marketing-Manager-CNS-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1736,"Full Time · Manager · 3-6 Yrs of Exp · Sales · Sales Skills · Marketing · Information Technology (IT) · Computer · IT/Software Development · Marketing/PR/Advertising · Sales/Retail - November 3, 2020","Heliopolis, Cairo",Manager,Full Time,Software Engneering 
Head of Digital Marketing,Hidden Name,https://wuzzuf.net/jobs/p/2b6393b3-4630-4dfb-b3a2-29372edcc47d-Head-of-Digital-Marketing-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1730,"Full Time · Work From Home · Manager · 5+ Yrs of Exp · Digital Marketing · Social Media · Advertising · Digital · Startup · Media · Marketing · Online Advertising · Strategic · Facebook & Google - November 7, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Senior Sales Manager - French Speaking,almentor,https://wuzzuf.net/jobs/p/b96a77a2-d421-4ddf-bc22-5bd8e2c81673-Senior-Sales-Manager---French-Speaking-almentor-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1757,"Full Time · Manager · 7-12 Yrs of Exp · French · Sales · Sales Skills · Communication Skills · Process Improvement · Negotiation Skills · Sales Target · Customer Service · English · Engineering - November 11, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Maintenance Manager,Hidden Name,https://wuzzuf.net/jobs/p/ca3d611b-ec18-4f23-9f46-067b133d0b53-Maintenance-Manager-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1748,"Full Time · Manager · 10+ Yrs of Exp · Hospitality · Food Services · Maintenance · Engineering · Mechanical Engineering · Electrical Engineering · Production · Maintenance Plans · Food Production - November 18, 2020","Giza, Egypt",Manager,Full Time,Software Engneering 
People & Culture Manager,Sanctum Hospitality,https://wuzzuf.net/jobs/p/6ce64ed6-01d3-4968-918e-a5a663d03a58-People---Culture-Manager-Sanctum-Hospitality-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1774,"Full Time · Manager · 4+ Yrs of Exp · Recruitment · Training · HR Policies · Labor Law · Law Regulations · HR Management · Human Resources · Compensation & Benefits · Benefits Management - October 1, 2020","Zamalek, Cairo",Manager,Full Time,Software Engneering 
Technical Support Manager,Flairstech,https://wuzzuf.net/jobs/p/7cf5ee96-f94c-4b31-af7f-371f41b59fa3-Technical-Support-Manager-Flairstech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1770,Full Time · Manager · 2-3 Yrs of Exp · Technical Support · Support · English · Customer Service/Support · IT/Software Development · Engineering - Telecom/Technology - New,"Maadi, Cairo",Manager,Full Time,Software Engneering 
Digital Marketing & Demand Generation Manager,Alnafitha,https://wuzzuf.net/jobs/p/d9143625-6e65-42c0-aff5-4d20a13f520f-Digital-Marketing---Demand-Generation-Manager-Alnafitha-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1771,"Full Time · Manager · 5-8 Yrs of Exp · Lead Generation · Inbound Marketing · CRM · IT · English · Social Media · Digital Marketing · SEO · Content creator · Creative · Creative/Design/Art - October 27, 2020","Zamalek, Cairo",Manager,Full Time,Software Engneering 
Head of Recruitment,Tanmeyah,https://wuzzuf.net/jobs/p/228a21d1-911d-47cf-aaf2-80505915a7b9-Head-of-Recruitment-Tanmeyah-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1763,"Full Time · Manager · 10+ Yrs of Exp · Recruitment · Human Resources (HR) · HR · Human Resources · Recruitment Consultant · OD · Screening · Interviews · Management · Recruiting · Personnel - November 18, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Chief Commercial Officer (COO),AACMI,https://wuzzuf.net/jobs/p/7c8d29d8-c98f-43c6-a738-8250bb8d0fcf-Chief-Commercial-Officer-COO-AACMI-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1796,"Full Time · Manager · 15+ Yrs of Exp · Management · MBA · Business Development · Marketing · Sales · Engineering · Medical · Business · Data Analysis · Operations/Management · Sales/Retail - November 11, 2020","Nozha, Cairo",Manager,Full Time,Software Engneering 
Office Manager,Alouf Travel,https://wuzzuf.net/jobs/p/cd67b611-eced-4ee7-aca3-57a26d76f94a-Office-Manager-Alouf-Travel-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1788,"Full Time · Manager · 5-10 Yrs of Exp · Office Management · Microsoft Office · English · Administration · Computer Skills · Communication Skills · Management · Administration - November 9, 2020","6th Of October, Giza",Manager,Full Time,Software Engneering 
Project Manager,International Trade Office,https://wuzzuf.net/jobs/p/4d993402-53df-4b79-bc69-1ad76ad606fc-Project-Manager-International-Trade-Office-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1787,"Full Time · Manager · 10-15 Yrs of Exp · Males Only · Project Management · Civil Engineering · Mechanical Engineering · Production · Mechanical · Engineering · Management · AutoCAD · TEKLA - October 28, 2020","Bab Sharq, Alexandria",Manager,Full Time,Software Engneering 
Huawei Ecosystem Business Development Manager,Huawei Technologies Egypt,https://wuzzuf.net/jobs/p/a0c06847-2c38-4feb-ac48-5e71411f6a2b-Huawei-Ecosystem-Business-Development-Manager-Huawei-Technologies-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=187,"Full Time · Manager · 3-5 Yrs of Exp · Business Development · Sales · Sales Target · Business · Development · Software Engineering · Networking · javaScript · Python · Objective C · C# · C/C++ - October 15, 2020","Downtown, Cairo",Manager,Full Time,Software Engneering 
Software Architecture Lead,Arabian Systems,https://wuzzuf.net/jobs/p/af037d92-dc60-49cd-9aed-638fbe86a517-Software-Architecture-Lead-Arabian-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=184,"Full Time · Manager · 7-10 Yrs of Exp · Information Technology (IT) · Computer Science · Architecture · Software · Computer Engineering · .NET · Design · HTML · CSS · Software Development · Java - November 15, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Chief Accountant,Chemitex Egypt for Trading & Agencies S.A.E.,https://wuzzuf.net/jobs/p/0cdafd26-3dcc-4c98-a3b1-aaaf4e244afd-Chief-Accountant-Chemitex-Egypt-for-Trading-Agencies-S-A-E-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1816,"Full Time · Manager · 5+ Yrs of Exp · Accounting · Financial Management · Financial Analysis · Finance · Microsoft Office · English · Arabic · Accounting/Finance - November 13, 2020","Smouha, Alexandria",Manager,Full Time,Software Engneering 
Hub Manager,Leadintop,https://wuzzuf.net/jobs/p/2f3e9981-92f7-4ec5-a9ca-e924a5d44615-Hub-Manager-Leadintop-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1801,"Full Time · Manager · 3+ Yrs of Exp · Logistics · Courier · Management · Operation · Business Development · Project Management · Business Development · Operations/Management - September 28, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Financial Controller,Profolio Consulting,https://wuzzuf.net/jobs/p/b0641929-2739-4be0-b5df-6a1136cffa86-Financial-Controller-Profolio-Consulting-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1817,"Full Time · Manager · 6-10 Yrs of Exp · Finance · Accounting · Financial Analysis · Financial Management · Management · Budget · Analysis · Reporting · Financial · Compliance · Financial Reporting - October 15, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Senior MIS Officer - Data Analyst,Hidden Name,https://wuzzuf.net/jobs/p/74a9e77a-0c9a-48e0-b9e8-ffe213f467eb-Senior-MIS-Officer---Data-Analyst-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1837,"Full Time · Manager · 2-3 Yrs of Exp · Microsoft Office · Accounting · Finance · Business Development · Operations · MIS · SAS · Tableau · English · Medical · Information Technology (IT) - October 6, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Marketing Manager,ORA lines,https://wuzzuf.net/jobs/p/c3ed6e34-4fbf-42d1-b4d9-d069421db435-Marketing-Manager-ORA-lines-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1834,"Full Time · Manager · 5-10 Yrs of Exp · Marketing Campaigns · Social Media · Advertising · Cosmetics · Launching Campaign · Pharmaceuticals · Market Research · Marketing · Marketing/PR/Advertising - November 16, 2020","Sheikh Zayed, Giza",Manager,Full Time,Software Engneering 
Academic Head,Hello Mommy Nursery & Preschool,https://wuzzuf.net/jobs/p/2432b2ce-a7cc-432a-a605-0f3a2c8b677f-Academic-Head-Hello-Mommy-Nursery-Preschool-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1830,"Full Time · Manager · 2-4 Yrs of Exp · Management · Teaching · Academic · Quality Assurance · Quality · Financial Management · People Management · Education · Operations/Management - October 21, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
HR Team Leader - Alexandria,Advanced Chemical Industries,https://wuzzuf.net/jobs/p/91bb8b71-df3f-4925-acd8-dc8658a53573-HR-Team-Leader---Alexandria-Advanced-Chemical-Industries-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1831,"Full Time · Manager · 5-7 Yrs of Exp · Females Only · Human Resources (HR) · Training · Recruitment · Personnel · Conflict Management · Organization Development · Business Administration · Labor Law - November 16, 2020","Smouha, Alexandria",Manager,Full Time,Software Engneering 
Accounting Manager,Cecil Intelligent Childhood,https://wuzzuf.net/jobs/p/21a23152-f7a1-4d80-949a-c179720f77ea-Accounting-Manager-Cecil-Intelligent-Childhood-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1827,"Full Time · Manager · 8-10 Yrs of Exp · Finance · Accounting · CMA · Financial Management · MS Office · Accounting Software · Financial Analysis · Payroll · Accounting/Finance - November 12, 2020","Obour City, Cairo",Manager,Full Time,Software Engneering 
Finance Manager,Smart Group,https://wuzzuf.net/jobs/p/8127d523-3e12-44ec-9843-41cebe8b8efd-Finance-Manager-Smart-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1828,"Full Time · Manager · 5-10 Yrs of Exp · Commerce · Finance · Accounting · ERP · Odoo · SAP · Oracle · Financial Management · Financial Analysis · Finance Software · Accounting/Finance - October 21, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
Sales Manager,MAKTech 3d,https://wuzzuf.net/jobs/p/a2973219-5a0e-40cd-a8a2-4372cfd7a8e4-Sales-Manager-MAKTech-3d-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1858,"Full Time · Manager · 3-7 Yrs of Exp · Startup · Sales · Sales Target · Sales Skills · Medical · Negotiation Skills · Management · Negotiation · Planning · Sales Strategies · Skills · English - November 7, 2020","6th Of October, Giza",Manager,Full Time,Software Engneering 
Account Manager,United,https://wuzzuf.net/jobs/p/25eacb76-d3e6-4104-ab54-082d4780f4cb-Account-Manager-United-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1849,"Full Time · Manager · 5+ Yrs of Exp · Sales · Sales Skills · technology · IT · System Integrator · Account Management · Sales Target · Customer Service · Customer Service/Support · Sales/Retail - September 27, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
