job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
Sales Engineer / Telecom,Advanced Business Systems,https://wuzzuf.net/jobs/p/d74d2767-ca71-437b-9d93-cf7fcf549103-Sales-Engineer---Telecom-Advanced-Business-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1826,Full Time · Experienced · 3-5 Yrs of Exp · Telecom · Information Technology (IT) · Communication Skills · Sales Skills · Computer · Communication · Computer Engineering · Administration - New,"Heliopolis, Cairo",Experienced,Full Time,Software Engneering 
Odoo / ERP Functional Consultant,Hedab Alkhaleej,https://wuzzuf.net/jobs/p/c93aae11-aff6-4a6e-b0f5-445b95013af3-Odoo---ERP-Functional-Consultant-Hedab-Alkhaleej-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1840,"Full Time · Experienced · 2+ Yrs of Exp · Odoo · ERP · Odoo ERP · Information Technology (IT) · Computer Science · Telecom · Engineering · Commerce · BA · HR · Finance · Inventory · E-Commerce - September 29, 2020","Heliopolis, Cairo",Experienced,Full Time,Software Engneering 
Video Editor,eelu,https://wuzzuf.net/jobs/p/1838dd74-3669-4bfe-b728-dd05e65306a8-Video-Editor-eelu-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1841,"Full Time · Experienced · 3+ Yrs of Exp · Media · Video Editing · Adobe Photoshop · Adobe After Effects · Adobe Premiere · Editing · Design · Graphic Design · Premiere · Video · Editing Software - November 2, 2020","Dokki, Giza",Experienced,Full Time,Software Engneering 
ETL Consultant,Smartera 3S,https://wuzzuf.net/jobs/p/5601988a-1cbc-42d7-b52b-f7af8b176714-ETL-Consultant-Smartera-3S-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1842,"Full Time · Experienced · 2+ Yrs of Exp · ETL · DWH · Information Technology (IT) · Computer Science · Reporting · DB2 · SQL Server · SQL · GL · Data Modeling · Data Analysis - November 12, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Web Designer (E-commerce),CNS Group,https://wuzzuf.net/jobs/p/2b95cfad-de81-4f9a-b5ab-f7ea15c1f88c-Web-Designer-E-commerce-CNS-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1857,"Full Time · Experienced · 5-10 Yrs of Exp · Ecommerce · HTML · Photoshop · E-Commerce · Information Technology (IT) · Computer Science · UI · UX · User Interface · Illustrator - November 9, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Mechanical Design Engineer,Hidden Name,https://wuzzuf.net/jobs/p/7e1a0581-6b15-40ac-9b04-338d757b12bc-Mechanical-Design-Engineer-Monufya-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1856,"Full Time · Experienced · 3-6 Yrs of Exp · Mechanical Engineering Design CAD SolidWorks Mechanical Design · Design · Engineering · CAD · AutoCAD · 3D · Mechanical Engineering · Mechanical · CNC - November 4, 2020","Alsadat City, Monufya",Experienced,Full Time,Software Engneering 
Tech Lead / Node - PHP,Breadfast,https://wuzzuf.net/jobs/p/f54f794a-638e-47d4-97bd-14408a4f4dd8-Tech-Lead---Node---PHP-Breadfast-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1859,"Full Time · Experienced · 1-3 Yrs of Exp · PHP · Computer Science · Engineering · MongoDB · Computer Engineering · Design · IT/Software Development · Engineering - Telecom/Technology - October 21, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
Data Center Operations Analyst,ITS,https://wuzzuf.net/jobs/p/183a33fd-00b0-4b90-a14c-4f6d75a364c7-Data-Center-Operations-Analyst-ITS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1860,"Full Time · Experienced · 2+ Yrs of Exp · Operations · IT · RAID · Storage · Data Center · Computer Science · Computer Engineering · Information Technology (IT) · Switchover · MPLS · TCP · IP - November 8, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Site Engineer,Kandeel Group,https://wuzzuf.net/jobs/p/bd741750-bc8c-48d8-918b-91f7292dee62-Site-Engineer-Kandeel-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1855,"Full Time · Experienced · 5-10 Yrs of Exp · Engineering · Civil Engineering · Construction · Architecture · AutoCAD · Project Management · Site · Design · Civil · Management · Communication - October 17, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Mechatronic Engineer,Greater Cairo Foundries Co. S.A.E,https://wuzzuf.net/jobs/p/b4d82700-2498-4f8c-b9a7-a343063107c3-Mechatronic-Engineer-Greater-Cairo-Foundries-Co-S-A-E-Sharqia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1850,"Full Time · Experienced · 3-10 Yrs of Exp · Mechatronics · Engineering · Electrical Engineering · Mechanical Engineering · PLC · Technical · Robotics · Mathematics - October 7, 2020","Belbes, Sharqia",Experienced,Full Time,Software Engneering 
Odoo / ERP Functional Consultant,Hedab Alkhaleej,https://wuzzuf.net/jobs/p/c93aae11-aff6-4a6e-b0f5-445b95013af3-Odoo---ERP-Functional-Consultant-Hedab-Alkhaleej-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1845,"Full Time · Experienced · 2+ Yrs of Exp · Odoo · ERP · Odoo ERP · Information Technology (IT) · Computer Science · Telecom · Engineering · Commerce · BA · HR · Finance · Inventory · E-Commerce - September 29, 2020","Heliopolis, Cairo",Experienced,Full Time,Software Engneering 
Senior Pre Sales Engineer,SMARTTEL,https://wuzzuf.net/jobs/p/ab29d575-b1cc-4965-a3b5-8cf4149bba3e-Senior-Pre-Sales-Engineer-SMARTTEL-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1847,"Full Time · Experienced · 4-7 Yrs of Exp · CCTV · Light Current · Fire Alarm · IT · Telecommunications · Access Control · Sales · Sales Skills · Pre-Sales · ICT · Sales/Retail - October 19, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
Senior Sales Account Manager,HorizonTechs,https://wuzzuf.net/jobs/p/f3ef8572-4495-48e4-8824-c1cce2a517a6-Senior-Sales-Account-Manager-HorizonTechs-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1844,"Full Time · Experienced · 4-6 Yrs of Exp · Sales · Indoor Sales · Outdoor Sales · Sales Skills · Account Management · Sales Target · Information Technology (IT) · Business Development · Sales/Retail - October 6, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
Senior AX Functional Consultant,El Abd Group,https://wuzzuf.net/jobs/p/4d693f7e-e68f-415b-8427-f0a7fba269e4-Senior-AX-Functional-Consultant-El-Abd-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1853,"Full Time · Experienced · 3-5 Yrs of Exp · Males Only · ERP · Information Technology (IT) · Computer Science · MS Dynamics AX · Supply Chain · Warehouse · AX Functional · IT/Software Development - November 18, 2020","Dokki, Giza",Experienced,Full Time,Software Engneering 
Tech Lead / Node - PHP,Breadfast,https://wuzzuf.net/jobs/p/f54f794a-638e-47d4-97bd-14408a4f4dd8-Tech-Lead---Node---PHP-Breadfast-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1862,"Full Time · Experienced · 1-3 Yrs of Exp · PHP · Computer Science · Engineering · MongoDB · Computer Engineering · Design · IT/Software Development · Engineering - Telecom/Technology - October 21, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
Senior Web Designer,CST Systems,https://wuzzuf.net/jobs/p/4d16a5ce-7804-4c2f-b6b7-41842b743392-Senior-Web-Designer-CST-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1879,"Full Time · Experienced · 3+ Yrs of Exp · Web Design · Adobe Photoshop · Adobe Illustrator · UX/UI · Adobe · Illustrator · Photoshop · Sketch · Information Technology (IT) · Web Development - November 13, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Senior Tendering Engineer,Mimar Engineering Consultants Egypt,https://wuzzuf.net/jobs/p/dc84fe28-e2b4-424a-b017-0aaa7d93f628-Senior-Tendering-Engineer-Mimar-Engineering-Consultants-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1875,Full Time · Experienced · 8+ Yrs of Exp · Civil Engineering · Engineering · Tendering · English · CAD · Revit · Engineering - Construction/Civil/Architecture - New,"New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Sales Executive,Hidden Name,https://wuzzuf.net/jobs/p/9d5bf6e2-2a4d-426c-afa1-4119a94dbadb-Sales-Executive-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1874,"Full Time · Experienced · 2-4 Yrs of Exp · Automotive · Sales · Sales Target · Customer Service · Customer Support · Sales Skills · Customer Care · English · Communication · Negotiation · Computer - November 17, 2020","Alexandria, Egypt",Experienced,Full Time,Software Engneering 
Digital Channels Technical Expert,Gap Polymers,https://wuzzuf.net/jobs/p/447bc069-6eec-4991-ac04-404ed1ff03eb-Digital-Channels-Technical-Expert-Gap-Polymers-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1873,Full Time · Experienced · 3-6 Yrs of Exp · Digital · Marketing · PHP (Laravel) · ASP · NET · JavaScript · Marketing/PR/Advertising - New,"Maadi, Cairo",Experienced,Full Time,Software Engneering 
Senior Sales Executive - Online Sales,Quad Code,https://wuzzuf.net/jobs/p/18fbb217-033e-4190-88b8-05f20497a813-Senior-Sales-Executive---Online-Sales-Quad-Code-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1872,"Full Time · Experienced · 3+ Yrs of Exp · Startup · Sales · Social Media · Sales Skills · Sales Target · Customer Service · English · Online Sales · IT Sales · Sales/Retail - November 15, 2020","6th Of October, Giza",Experienced,Full Time,Software Engneering 
Principal DevOps Engineer,QCENTRIS,https://wuzzuf.net/jobs/p/13790e2d-6009-4f1f-a5ae-529088b5c6dc-Principal-DevOps-Engineer-QCENTRIS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1871,"Full Time · Experienced · 6+ Yrs of Exp · Computer Science · Engineering · DevOps · Information Technology (IT) · Python · IT/Software Development · Engineering - Telecom/Technology - October 1, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Sales Representative,Hidden Name,https://wuzzuf.net/jobs/p/9bea7f1c-6ac1-40d0-944c-991b9647e4d7-Sales-Representative-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1868,"Full Time · Experienced · 2-4 Yrs of Exp · Automotive · Sales · Sales Target · Customer Service · Customer Support · Sales Skills · Customer Care · English · Sales/Retail - November 18, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Sales Representative - Alexandria,Hidden Name,https://wuzzuf.net/jobs/p/d531b5ca-6260-4d9a-8464-d6a2e542e5f9-Sales-Representative---Alexandria-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1867,"Full Time · Experienced · 2-4 Yrs of Exp · Automotive · Sales · Sales Target · Customer Service · Customer Support · Sales Skills · Customer Care · English · Sales/Retail - November 18, 2020","Alexandria, Egypt",Experienced,Full Time,Software Engneering 
Corporate Sales Specialist (B2B),Certifeka inc.,https://wuzzuf.net/jobs/p/2ef2ae6a-76ab-4efe-aa89-8d677c49641c-Corporate-Sales-Specialist-B2B-Certifeka-inc-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1865,"Full Time · Experienced · 5+ Yrs of Exp · Sales · Sales Skills · B2B · Corporate · Selling · Training · CRM · Sales Target · Management · Business Administration · Business Development - October 19, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Manual Quality Analyst,Cegedim,https://wuzzuf.net/jobs/p/90daf204-feff-4255-a319-a533f7021455-Manual-Quality-Analyst-Cegedim-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1864,"Full Time · Experienced · 3+ Yrs of Exp · Quality Control · Quality Assurance · Computer Science · Information Technology (IT) · Agile · DevOps · Jira · Confluence · Zephyr · Cucumber · Selenium - November 9, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
Mechanical Design Engineer,Hidden Name,https://wuzzuf.net/jobs/p/7e1a0581-6b15-40ac-9b04-338d757b12bc-Mechanical-Design-Engineer-Monufya-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1863,"Full Time · Experienced · 3-6 Yrs of Exp · Mechanical Engineering Design CAD SolidWorks Mechanical Design · Design · Engineering · CAD · AutoCAD · 3D · Mechanical Engineering · Mechanical · CNC - November 4, 2020","Alsadat City, Monufya",Experienced,Full Time,Software Engneering 
Senior Compliance Officer,QNB ALAHLI Life Insurance,https://wuzzuf.net/jobs/p/de401d5b-9bdb-4e97-9d6b-df5c10670102-Senior-Compliance-Officer-QNB-ALAHLI-Life-Insurance-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1861,"Full Time · Experienced · 5+ Yrs of Exp · Finance · Audit · Compliance · English · Risk Management · AML · Banking · Insurance · Accounting/Finance · Operations/Management - November 17, 2020","Mohandessin, Giza",Experienced,Full Time,Software Engneering 
In-House Graphic Designer,Kabbany Construction Group,https://wuzzuf.net/jobs/p/f8d00af7-f399-418e-8894-ddb24033d18f-In-House-Graphic-Designer-Kabbany-Construction-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1876,"Full Time · Experienced · 2-5 Yrs of Exp · Graphic Design · Design · Adobe Illustrator · Adobe Photoshop · Branding · Illustrator · Adobe Indesign · Marketing · Photoshop · Adobe After effects - November 2, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Senior Sales Account Manager,eSky IT,https://wuzzuf.net/jobs/p/97e13741-3c7b-4bc7-b315-6cb0a23581c5-Senior-Sales-Account-Manager-eSky-IT-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1898,"Full Time · Experienced · 4-6 Yrs of Exp · Sales Skills · Sales · Sales Target · Selling · technical · IT · SOLUTIONS · Customer Service · Computer Science · Information Technology (IT) - November 2, 2020","New Cairo, Cairo",Experienced,Full Time,Software Engneering 
System Engineer (Microsoft),Hidden Name,https://wuzzuf.net/jobs/p/e9084600-d1c3-4aa2-aba1-ffb448e17b2a-System-Engineer-Microsoft-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1894,"Full Time · Experienced · 3-8 Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · Microsoft Office · Telecom Engineering · Office365 · Azure · AWS · Networking · Linux - October 26, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Online Sales Specialist,Rich Home,https://wuzzuf.net/jobs/p/f0dee1ca-09ea-401a-be0e-fe7f138ed524-Online-Sales-Specialist-Rich-Home-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1893,"Full Time · Experienced · 2+ Yrs of Exp · Sales · Marketing · Social Media · Sales Skills · Online Sales · Software · Data · Skills · Marketing/PR/Advertising · Sales/Retail - October 1, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
"Product Manager - Monitors, Projectors, View...",Silicon21,https://wuzzuf.net/jobs/p/fc9529c0-2940-4e8f-9916-5c3ab556d2e8-Product-Manager---Monitors-Projectors-View-Boards---Digital-Displays-Silicon21-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1892,"Full Time · Experienced · 3-5 Yrs of Exp · Engineering · Electronics · Information Technology (IT) · Business Development · Product Management · Sales · Computer Engineering · Telecom · Monitors - November 2, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
Internal Auditor (Operations),Mobica,https://wuzzuf.net/jobs/p/82a2ca17-b438-4d03-bdc9-68180a103cad-Internal-Auditor-Operations-Mobica-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1897,"Full Time · Experienced · 3+ Yrs of Exp · Accounting · Auditing · Audit · Risk Management · Operations · Computer Skills · Finance · Engineering · MS Office · Process Audit · Accounting/Finance - November 16, 2020","Abu Rawash, Giza",Experienced,Full Time,Software Engneering 
Online Sales Representative,Gila Electric,https://wuzzuf.net/jobs/p/9db66dc7-88a4-4f59-9cb7-c60b478decf3-Online-Sales-Representative-Gila-Electric-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1883,"Full Time · Experienced · 3-4 Yrs of Exp · Sales Skills · Sales Target · Sales · Indoor Sales · Outdoor Sales · Marketing · Online Sales · Marketing/PR/Advertising · Sales/Retail - October 26, 2020","Downtown, Cairo",Experienced,Full Time,Software Engneering 
Fashion Designer,Hala Garments,https://wuzzuf.net/jobs/p/9cefa59a-98d6-4e43-802d-cb7195e51350-Fashion-Designer-Hala-Garments-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1882,"Full Time · Experienced · 2-4 Yrs of Exp · Fashion · Design · Adobe Photoshop · Adobe Illustrator · Creative · Clothing · Trends · Crafts · Illustrator · Creative/Design/Art · Fashion - October 26, 2020","Agouza, Giza",Experienced,Full Time,Software Engneering 
Senior GL Accountant,Royal Lab,https://wuzzuf.net/jobs/p/2c0e3f44-403c-4f25-8747-b1303bcf5b55-Senior-GL-Accountant-Royal-Lab-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1881,"Full Time · Experienced · 8+ Yrs of Exp · Accounting · GL · Commerce · Business · GAAP · Finance · Financial Management · ERP · Computer Skills · Microsoft Office · Microsoft Excel - September 29, 2020","Heliopolis, Cairo",Experienced,Full Time,Software Engneering 
Sales Representative,evntoo,https://wuzzuf.net/jobs/p/39b6c44b-0540-4221-ba8c-8f2aced3bd23-Sales-Representative-evntoo-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1904,"Full Time · Experienced · 2-3 Yrs of Exp · Sales · Accusation · Sales Skills · Sales Target · Customer Service · Communication Skills · Communication · B2B · Skills · Software · MS Office - November 12, 2020","Obour City, Cairo",Experienced,Full Time,Software Engneering 
Business Analyst / Product Owner,3i Vision LTD.,https://wuzzuf.net/jobs/p/b859c6ae-d710-46de-98e7-537c2977fb6e-Business-Analyst---Product-Owner-3i-Vision-LTD-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1902,"Full Time · Experienced · 4-6 Yrs of Exp · Information Technology (IT) · Business Analysis · Agile · Scrum · Business · Analytical · Analytical Skills · Technology · Computer Science · MIS - October 15, 2020","Dokki, Giza",Experienced,Full Time,Software Engneering 
Senior Application Support Engineer (AX),Sky Distribution,https://wuzzuf.net/jobs/p/df39ce99-036d-4a02-9fd4-32dec54fda29-Senior-Application-Support-Engineer-AX-Sky-Distribution-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1906,"Full Time · Experienced · 3-5 Yrs of Exp · X++ · Microsoft Dynamics · Ax · Information Technology (IT) · Computer Science · Computer Engineering · SQL · C# · Agile · Engineering · MVC · .NET - October 15, 2020","Sheikh Zayed, Giza",Experienced,Full Time,Software Engneering 
Senior Application Support Engineer (Sales Buzz),Sky Distribution,https://wuzzuf.net/jobs/p/8384655d-e139-477f-a59b-2f276f262856-Senior-Application-Support-Engineer-Sales-Buzz-Sky-Distribution-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1907,"Full Time · Experienced · 3-5 Yrs of Exp · Power BI · Information Technology (IT) · Computer Science · Computer Engineering · Engineering · SQL · Sales · Agile · Design · Automation · SQL Server - October 15, 2020","Sheikh Zayed, Giza",Experienced,Full Time,Software Engneering 
Website Designer (Ecommerce),Hidden Name,https://wuzzuf.net/jobs/p/de8745b3-eae7-4769-968f-70213f457da6-Website-Designer-Ecommerce-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1908,"Part Time · Experienced · 3-5 Yrs of Exp · UI · UX · Web Design · IT · JavaScript · jQuery · CSS · HTML · Photoshop · Illustrator · InDesign · Ecommerce · Creative/Design/Art - October 28, 2020","Abdeen, Cairo",Experienced,Full Time And Part Time,Software Engneering 
SFE Specialist,Xeedia Pharmaceuticals,https://wuzzuf.net/jobs/p/6ed61441-eb93-472f-a2d0-e781f9fe6e37-SFE-Specialist-Xeedia-Pharmaceuticals-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1909,"Full Time · Experienced · 3-5 Yrs of Exp · SFE · Analysis · Sales · Sales Management · Sales Force Effectiveness · CRM · Sales Analysis · Analyst/Research · Sales/Retail - November 8, 2020","Heliopolis, Cairo",Experienced,Full Time,Software Engneering 
Presales Engineer- Cisco,Silicon21,https://wuzzuf.net/jobs/p/2cd73d99-b5df-41bd-ba58-be1e400ba0f0-Presales-Engineer--Cisco-Silicon21-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1910,Full Time · Experienced · 2-5 Yrs of Exp · Cisco · Sales · Sales Skills · Information Technology (IT) · Engineering · Presales · Sales/Retail · Engineering - Telecom/Technology - New,"Nasr City, Cairo",Experienced,Full Time,Software Engneering 
Math Teacher - Tanta (British Section),Future British International School,https://wuzzuf.net/jobs/p/bd353bff-6415-44eb-a4f4-bcba5079a61c-Math-Teacher---Tanta-British-Section-Future-British-International-School-Gharbia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1912,"Full Time · Experienced · 2+ Yrs of Exp · TEFL · Teaching · Education · Math · Mathematics · ICDL · IELTS · English · Education/Teaching - October 21, 2020","Tanta, Gharbia",Experienced,Full Time,Software Engneering 
Senior Sales Engineer,Soulco,https://wuzzuf.net/jobs/p/fbfbdfec-352c-4a42-adf5-214692b3cbd0-Senior-Sales-Engineer-Soulco-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1915,"Full Time · Experienced · 5-10 Yrs of Exp · Sales Skills · Engineering · Sales · Sales Target · Microsoft Office · Skills · IT · Marketing · Communication · IT/Software Development · Sales/Retail - November 9, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Customer Support Specialist,Hidden Name,https://wuzzuf.net/jobs/p/a96fd3ea-d482-4734-9ad3-38bbdc24a295-Customer-Support-Specialist-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1918,"Full Time · Experienced · 2-4 Yrs of Exp · Customer Service · Customer Care · Customer Support · Call Center · Accounting · Commerce · Accounting Software · Telesales · Business Administration - September 28, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
QSIT - Sales Account Manager,Alkan CIT,https://wuzzuf.net/jobs/p/b16faa5b-9409-4ad5-a439-f604bc8e17d6-QSIT---Sales-Account-Manager-Alkan-CIT-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1919,"Full Time · Experienced · 3-5 Yrs of Exp · Sales · Sales Target · Sales Skills · Market Research · French · English · Arabic · Customer Support · Information Technology (IT) · Computer Science - October 26, 2020","Cairo, Egypt",Experienced,Full Time,IT Category
Civil Engineer,El Abd Group,https://wuzzuf.net/jobs/p/d4dc3350-cf2e-4381-b060-9ff951cac802-Civil-Engineer-El-Abd-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1920,"Full Time · Experienced · 5-10 Yrs of Exp · Civil Engineering · Construction · Architecture · Civil · Engineering · AutoCAD · Project Management · Design · Management · Site · Project · 3D - November 4, 2020","Dokki, Giza",Experienced,Full Time,Software Engneering 
Senior Odoo Implementer,Unicom Group,https://wuzzuf.net/jobs/p/c6b3a1b8-1726-46e2-960f-fea3c133e962-Senior-Odoo-Implementer-Unicom-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1926,"Full Time · Experienced · 3+ Yrs of Exp · Information Technology (IT) · Telecom Engineering · ERP · Odoo Implementation · Computer Science · Software Engineering · Engineering · Communication Skills - November 17, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
Scrum Master / Project Manager,TensorGraph,https://wuzzuf.net/jobs/p/94392f69-3f59-4aaa-9a48-8a62782f77d3-Scrum-Master---Project-Manager-TensorGraph-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1939,"Full Time · Experienced · 5+ Yrs of Exp · Agile · Planning · Project Management · Information Technology (IT) · Computer Science · Scrum Master · Jira · Scrum · IT/Software Development - October 20, 2020","Cairo, Egypt",Experienced,Full Time,Software Engneering 
Accountant,Hidden Name,https://wuzzuf.net/jobs/p/b96bbef2-6e92-45c4-b8b3-9c0e142ba513-Accountant-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1937,"Full Time · Experienced · 2-5 Yrs of Exp · Accounting · Finance · Payables · General Accounting · Accounts Paybale Accounting · Commerce · Microsoft Office · Financial Analysis · Payment · Payable - October 10, 2020","Maadi, Cairo",Experienced,Full Time,Software Engneering 
Accountant - Furniture Manufacturing,Wood shed egypt,https://wuzzuf.net/jobs/p/a68d5170-ba97-480e-8869-d10a079c393f-Accountant---Furniture-Manufacturing-Wood-shed-egypt-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1933,"Full Time · Experienced · 7-10 Yrs of Exp · Accounting · Finance · Microsoft Office · Accounting/Finance - October 7, 2020","6th Of October, Giza",Experienced,Full Time,Software Engneering 
Voip Engineer,ExaServe LLC,https://wuzzuf.net/jobs/p/a95516ff-842d-4d8f-b0fc-83275f318773-Voip-Engineer-ExaServe-LLC-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1931,"Full Time · Experienced · 2+ Yrs of Exp · Computer Science · VOIP · CCNP · Testing · VOIP Systems · SIP · Operating Systems · Communication Skills · Voice · Information Technology (IT) · Linux - November 17, 2020","Nasr City, Cairo",Experienced,Full Time,Software Engneering 
Oracle Applications Technical Consultant,Raya,https://wuzzuf.net/jobs/p/4432cc98-fb77-4638-ac22-d4a08d28a2d5-Oracle-Applications-Technical-Consultant-Raya-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1930,"Full Time · Experienced · 2-4 Yrs of Exp · Information Technology (IT) · Computer Engineering · Computer Science · Oracle Applications · Oracle · Java SE · OA · SQL · PL/SQL · BI XML · AME - September 27, 2020","Giza, Egypt",Experienced,Full Time,Software Engneering 
Experienced Oracle Applications Technical...,Raya,https://wuzzuf.net/jobs/p/12ee8b2d-5efa-4c42-885d-7e18a2c75c58-Experienced-Oracle-Applications-Technical-Consultant-Raya-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1929,"Full Time · Experienced · 4-6 Yrs of Exp · Information Technology (IT) · Computer Engineering · Computer Science · Oracle · Oracle Applications · SQL · PL/SQL · BI XML · Oracle Workflow · AME - September 27, 2020","Giza, Egypt",Experienced,Full Time,Software Engneering 
